"","Sample","BaseName","Score"
"315","TCGA.12.0619.01A","XBP1_DOWN",26.4859761239981
"316","TCGA.12.0619.01A","XBP1_UP",38.3886315205415
"317","TCGA.12.0821.01A","RIDD_DOWN",22.7924067148398
"318","TCGA.12.0821.01A","RIDD_UP",18.3875361752605
"319","TCGA.12.0821.01A","XBP1_DOWN",24.6140754251307
"320","TCGA.12.0821.01A","XBP1_UP",40.5343009621779
"321","TCGA.12.1597.01B","RIDD_DOWN",16.6606921131859
"322","TCGA.12.1597.01B","RIDD_UP",19.2463108989632
"323","TCGA.12.1597.01B","XBP1_DOWN",26.3522880404932
"324","TCGA.12.1597.01B","XBP1_UP",43.0248264093314
"325","TCGA.12.3650.01A","RIDD_DOWN",14.683168569806
"326","TCGA.12.3650.01A","RIDD_UP",16.95775861967
"327","TCGA.12.3650.01A","XBP1_DOWN",19.4076670196419
"328","TCGA.12.3650.01A","XBP1_UP",34.04684000658
"329","TCGA.12.3652.01A","RIDD_DOWN",19.6292242281509
"330","TCGA.12.3652.01A","RIDD_UP",12.3848578333329
"331","TCGA.12.3652.01A","XBP1_DOWN",21.9875768677299
"332","TCGA.12.3652.01A","XBP1_UP",28.6519372119657
"333","TCGA.12.3653.01A","RIDD_DOWN",14.3607968239807
"334","TCGA.12.3653.01A","RIDD_UP",12.0364252539447
"335","TCGA.12.3653.01A","XBP1_DOWN",18.5601446007277
"336","TCGA.12.3653.01A","XBP1_UP",27.9614648067474
"337","TCGA.12.5295.01A","RIDD_DOWN",13.1291388408582
"338","TCGA.12.5295.01A","RIDD_UP",13.691630564697
"339","TCGA.12.5295.01A","XBP1_DOWN",20.6308996530324
"340","TCGA.12.5295.01A","XBP1_UP",30.3909512114918
"341","TCGA.12.5299.01A","RIDD_DOWN",18.7704317130918
"342","TCGA.12.5299.01A","RIDD_UP",15.8699413239588
"343","TCGA.12.5299.01A","XBP1_DOWN",29.6063408899872
"344","TCGA.12.5299.01A","XBP1_UP",33.9425646243823
"345","TCGA.14.0736.02A","RIDD_DOWN",19.3003942867361
"346","TCGA.14.0736.02A","RIDD_UP",16.8137822690154
"347","TCGA.14.0736.02A","XBP1_DOWN",26.2182946335789
"348","TCGA.14.0736.02A","XBP1_UP",31.5907513881335
"349","TCGA.14.0781.01B","RIDD_DOWN",22.1248947471933
"350","TCGA.14.0781.01B","RIDD_UP",16.90088421472
