"Sample";"BaseName";"Score"
"TCGA.06.2564.01A";"RIDD_pur_DOWN";8,90406688376293
"TCGA.06.2564.01A";"RIDD_pur_UP";21,4565875984635
"TCGA.06.2564.01A";"XBP1_pur_DOWN";11,6005591045087
"TCGA.06.2564.01A";"XBP1_pur_UP";14,6158786446639
"TCGA.06.2565.01A";"RIDD_pur_DOWN";8,16767792329922
"TCGA.06.2565.01A";"RIDD_pur_UP";19,9568094038411
"TCGA.06.2565.01A";"XBP1_pur_DOWN";13,0365208041956
"TCGA.06.2565.01A";"XBP1_pur_UP";14,7479744811833
"TCGA.06.2567.01A";"RIDD_pur_DOWN";10,0181077733434
"TCGA.06.2567.01A";"RIDD_pur_UP";20,928754324757
"TCGA.06.2567.01A";"XBP1_pur_DOWN";12,1438843566538
"TCGA.06.2567.01A";"XBP1_pur_UP";14,8700304521499
"TCGA.06.2569.01A";"RIDD_pur_DOWN";10,6290343736832
"TCGA.06.2569.01A";"RIDD_pur_UP";22,8297247937247
"TCGA.06.2569.01A";"XBP1_pur_DOWN";13,84642224255
"TCGA.06.2569.01A";"XBP1_pur_UP";15,8167516734727
"TCGA.06.2570.01A";"RIDD_pur_DOWN";10,2947131339604
"TCGA.06.2570.01A";"RIDD_pur_UP";20,6509155142119
"TCGA.06.2570.01A";"XBP1_pur_DOWN";14,3152015697899
"TCGA.06.2570.01A";"XBP1_pur_UP";14,4261705776952
"TCGA.06.5408.01A";"RIDD_pur_DOWN";9,4602873777975
"TCGA.06.5408.01A";"RIDD_pur_UP";18,8306210212544
"TCGA.06.5408.01A";"XBP1_pur_DOWN";13,8469741034878
"TCGA.06.5408.01A";"XBP1_pur_UP";12,4567933455937
"TCGA.06.5410.01A";"RIDD_pur_DOWN";10,2115843562027
"TCGA.06.5410.01A";"RIDD_pur_UP";20,347426357367
"TCGA.06.5410.01A";"XBP1_pur_DOWN";14,6392075093628
"TCGA.06.5410.01A";"XBP1_pur_UP";12,1595347410304
"TCGA.06.5411.01A";"RIDD_pur_DOWN";12,7471965349178
"TCGA.06.5411.01A";"RIDD_pur_UP";21,2980077804267
"TCGA.06.5411.01A";"XBP1_pur_DOWN";13,8955748471573
"TCGA.06.5411.01A";"XBP1_pur_UP";13,126553493334
"TCGA.06.5412.01A";"RIDD_pur_DOWN";9,02172193269007
"TCGA.06.5412.01A";"RIDD_pur_UP";20,1705560768449
"TCGA.06.5412.01A";"XBP1_pur_DOWN";15,1831733385035
"TCGA.06.5412.01A";"XBP1_pur_UP";12,0859151035434
"TCGA.06.5413.01A";"RIDD_pur_DOWN";9,82367713422951
"TCGA.06.5413.01A";"RIDD_pur_UP";19,0043750557994
"TCGA.06.5413.01A";"XBP1_pur_DOWN";14,2040456493778
"TCGA.06.5413.01A";"XBP1_pur_UP";12,1275002183005
"TCGA.06.5414.01A";"RIDD_pur_DOWN";9,8537350435403
"TCGA.06.5414.01A";"RIDD_pur_UP";19,7381333347951
"TCGA.06.5414.01A";"XBP1_pur_DOWN";13,1550423758057
"TCGA.06.5414.01A";"XBP1_pur_UP";12,4986934178821
"TCGA.06.5416.01A";"RIDD_pur_DOWN";12,70097711602
"TCGA.06.5416.01A";"RIDD_pur_UP";17,9105855584034
"TCGA.06.5416.01A";"XBP1_pur_DOWN";13,0800827336151
"TCGA.06.5416.01A";"XBP1_pur_UP";12,4704257836955
"TCGA.06.5417.01A";"RIDD_pur_DOWN";9,81713994581676
"TCGA.06.5417.01A";"RIDD_pur_UP";14,8298356626309
"TCGA.06.5417.01A";"XBP1_pur_DOWN";11,1176588053467
"TCGA.06.5417.01A";"XBP1_pur_UP";10,2974609929031
"TCGA.06.5418.01A";"RIDD_pur_DOWN";8,84195122166444
"TCGA.06.5418.01A";"RIDD_pur_UP";21,5141390336371
"TCGA.06.5418.01A";"XBP1_pur_DOWN";11,7061632102272
"TCGA.06.5418.01A";"XBP1_pur_UP";14,1360040696128
"TCGA.06.5856.01A";"RIDD_pur_DOWN";8,95627327534082
"TCGA.06.5856.01A";"RIDD_pur_UP";20,6019856585794
"TCGA.06.5856.01A";"XBP1_pur_DOWN";13,293808993115
"TCGA.06.5856.01A";"XBP1_pur_UP";14,1388736291772
"TCGA.06.5858.01A";"RIDD_pur_DOWN";8,58931264794184
"TCGA.06.5858.01A";"RIDD_pur_UP";20,7435864960825
"TCGA.06.5858.01A";"XBP1_pur_DOWN";13,5264542142433
"TCGA.06.5858.01A";"XBP1_pur_UP";14,2540888379954
"TCGA.06.5859.01A";"RIDD_pur_DOWN";14,0394451794436
"TCGA.06.5859.01A";"RIDD_pur_UP";20,6472187560856
"TCGA.06.5859.01A";"XBP1_pur_DOWN";14,2695234968262
"TCGA.06.5859.01A";"XBP1_pur_UP";11,7141915103291
"TCGA.06.AABW.11A";"RIDD_pur_DOWN";8,64223439562608
"TCGA.06.AABW.11A";"RIDD_pur_UP";16,8299258616444
"TCGA.06.AABW.11A";"XBP1_pur_DOWN";7,05593538637495
"TCGA.06.AABW.11A";"XBP1_pur_UP";12,5634871001096
"TCGA.08.0386.01A";"RIDD_pur_DOWN";12,2853798971666
"TCGA.08.0386.01A";"RIDD_pur_UP";22,2039115220053
"TCGA.08.0386.01A";"XBP1_pur_DOWN";13,2889126012415
"TCGA.08.0386.01A";"XBP1_pur_UP";14,8331639366953
"TCGA.12.0616.01A";"RIDD_pur_DOWN";10,2790065089938
"TCGA.12.0616.01A";"RIDD_pur_UP";17,7187531171046
"TCGA.12.0616.01A";"XBP1_pur_DOWN";13,103027400951
"TCGA.12.0616.01A";"XBP1_pur_UP";11,1492136372135
"TCGA.12.0618.01A";"RIDD_pur_DOWN";16,2762713289768
